imageID; Input.timeAlloted; Input.reward; Input.hitsAvailable; Answer.Q_ABILITY; Answer.Q_COMPLEX; Answer.Q_DIFFICULT; Answer.Q_FREQUENCY; Answer.Q_Intresting; Answer.Q_OverallEffort; Answer.Q_PAYMENT; Answer.Q_TAKE; Answer.vreward; AMOT; ENJ; EXT; IDEN; INTRO; RAI; threshold; windows greater than threshold; largest connected window (no. of windows); The average size of connected regions; histogram_0; histogram_1; histogram_2; histogram_3; histogram_4; histogram_5; histogram_6; histogram_7; histogram_8; histogram_9; histogram_10; densities_0; densities_1; densities_2; densities_3; densities_4; densities_5; densities_6; densities_7; a.count; a.innerHref(#); bonus; button; characters; div; fileSize; header.h1; header.h2; header.h3; header.h4; header.h5; img.count; img.over100px; img.under100px; input.count; input.required; input.type.button; input.type.checkbox; input.type.color; input.type.date; input.type.datetime; input.type.datetime-local; input.type.email; input.type.file; input.type.hidden; input.type.image; input.type.month; input.type.number; input.type.password; input.type.radio; input.type.range; input.type.reset; input.type.search; input.type.submit; input.type.tel; input.type.text; input.type.text.readonly; input.type.time; input.type.url; input.type.week; p; selection; span; textarea.count; video; z_sum_inputs; Sentences; Subclauses; Words; AvgWordLength; numUniqueStems; avgUniqueStems
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 8.0; 7.0; 1.0; 11.0; 37.0; 0.6; 14.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 10.0; 10.0; 0.0; 0.0; 113.0; 1.0; 0.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 9.0; 8.0; 10.0; 10.0; 50.0; 0.6; 16.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 1.0; 4.0; 3.0; 6.0; 24.0; 0.95; 8.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 8.0; 1.0; 5.0; 4.0; 67.0; 1.0; 13.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 2.0; 8.0; 12.0; 12.0; 50.0; 1.5; 14.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 8.0; 5.0; 12.0; 16.0; 38.0; 1.5; 16.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 12.0; 12.0; 2.0; 2.0; 90.0; 2.0; 4.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN; 7200.0; 1.5; 1.0; 1; 6.0; 6.0; 12.0; 6.0; 39.0; 0.5; 16.0; 1.5; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0; 0.0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 377.0; 0.0; 1.0; 2.0; 28241.0; 592.0; 316860.0; 0.0; 5.0; 1.0; 0.0; 0.0; 488.0; 58.0; 51.0; 384.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 26.0; 0.0; 0.0; 0.0; 0.0; 177.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 186.0; 1.0; 1153.0; 1.0; 0.0; 183.0; 563.0; 4.0; 6742.0; 4.072480181200453; 0.0; 0.0
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 8.0; 11.0; 2.0; 8.0; 56.0; 0.5; 3.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 6.0; 4.0; 11.0; 16.0; 37.0; 0.1; 16.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 6.0; 4.0; 8.0; 12.0; 30.0; 0.15; 14.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 6.0; 4.0; 16.0; 10.0; 27.0; 0.15; 18.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 1.0; 1.0; 3.0; 4.0; 27.0; 0.05; 6.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 10.0; 4.0; 1.0; 0.0; 51.0; 0.25; 1.0; 0.06; 1.0; 5.25; 5.5; 4.75; 1.0; 3.25; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 9.0; 9.0; 7.0; 15.0; 71.0; 0.1; 7.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 16.0; 14.0; 4.0; 4.0; 51.0; 0.06; 3.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 4.0; 3.0; 2.0; 3.0; 17.0; 0.35; 4.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
3XFOW6US4G39LHGXH58DQK2U59EF7W; 600.0; 0.06; 4.0; 1; 1.0; 4.0; 1.0; 2.0; 37.0; 0.1; 0.0; 0.06; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1207; 1.0; 1.0; 1.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1543; 0.1053; 0.1025; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1371.0; 7.0; 7696.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 11.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 9.0; 18.0; 4.0; 236.0; 3.6166666666666667; 6.0; 0.025423728813559324
36HGGQAXL6L87J29O35QD9YQWSFBVG; 86400.0; 0.04; 13.0; 1; 1.0; 3.0; 19.0; 17.0; 39.0; 0.7; 19.0; 0.04; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0553; 2.0; 2.0; 2.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0261; 0.0656; 0.1293; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 923.0; 12.0; 3412.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 19.0; 0.0; 315.0; 3.1901840490797544; 0.0; 0.0
36HGGQAXL6L87J29O35QD9YQWSFBVG; 86400.0; 0.04; 13.0; 1; 5.0; 5.0; 16.0; 16.0; 35.0; 0.1; 16.0; 0.04; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0553; 2.0; 2.0; 2.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0261; 0.0656; 0.1293; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 923.0; 12.0; 3412.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 19.0; 0.0; 315.0; 3.1901840490797544; 0.0; 0.0
36HGGQAXL6L87J29O35QD9YQWSFBVG; 86400.0; 0.04; 13.0; 1; 0.0; 0.0; 5.0; 9.0; 3.0; 0.08; 14.0; 0.04; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0553; 2.0; 2.0; 2.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0261; 0.0656; 0.1293; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 923.0; 12.0; 3412.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 19.0; 0.0; 315.0; 3.1901840490797544; 0.0; 0.0
36HGGQAXL6L87J29O35QD9YQWSFBVG; 86400.0; 0.04; 13.0; 1; 4.0; 6.0; 12.0; 16.0; 15.0; 0.05; 14.0; 0.04; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0553; 2.0; 2.0; 2.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0261; 0.0656; 0.1293; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 923.0; 12.0; 3412.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 19.0; 0.0; 315.0; 3.1901840490797544; 0.0; 0.0
36HGGQAXL6L87J29O35QD9YQWSFBVG; 86400.0; 0.04; 13.0; 1; 4.0; 1.0; 19.0; 19.0; 14.0; 0.5; 19.0; 0.04; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0553; 2.0; 2.0; 2.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0261; 0.0656; 0.1293; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 923.0; 12.0; 3412.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 19.0; 0.0; 315.0; 3.1901840490797544; 0.0; 0.0
36HGGQAXL6L87J29O35QD9YQWSFBVG; 86400.0; 0.04; 13.0; 1; 6.0; 4.0; 11.0; 14.0; 58.0; 0.3; 12.0; 0.04; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0553; 2.0; 2.0; 2.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0261; 0.0656; 0.1293; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 923.0; 12.0; 3412.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 19.0; 0.0; 315.0; 3.1901840490797544; 0.0; 0.0
36HGGQAXL6L87J29O35QD9YQWSFBVG; 86400.0; 0.04; 13.0; 1; 11.0; 13.0; 0.0; 0.0; 67.0; 0.15; 0.0; 0.04; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0553; 2.0; 2.0; 2.0; 2.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0261; 0.0656; 0.1293; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 923.0; 12.0; 3412.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 19.0; 0.0; 315.0; 3.1901840490797544; 0.0; 0.0
