imageID,WorkerId,Answer.Q_OverallEffort,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_Intresting,Answer.Q_TAKE,Answer.Q_FREQUENCY,OverallEffort_mean,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A28S6TTII9JDNI,45.0,6.0,6.0,4.0,4.0,2.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A1XJ9VFOJ4LP2X,37.0,0.0,0.0,6.0,14.0,10.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A1P08V29SHY950,44.0,16.0,7.0,7.0,6.0,2.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,AGPGCMNDSKZGT,3.0,0.0,0.0,18.0,19.0,13.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A28S6TTII9JDNI,51.0,2.0,6.0,6.0,1.0,2.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A18RH223NQXT25,73.0,8.0,6.0,16.0,16.0,16.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,AXV4XY9UNODNP,34.0,4.0,3.0,16.0,17.0,18.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A2LV5432PV1S39,93.0,15.0,13.0,15.0,4.0,4.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A1FL20WGFRJS1T,58.0,16.0,12.0,4.0,6.0,0.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A2DQY1G4BUM0M,37.0,6.0,2.0,4.0,2.0,2.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A1GF29TP5AVQ49,42.0,9.0,5.0,3.0,0.0,3.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A2VRDE2FHCBMF8,29.0,4.0,5.0,4.0,6.0,1.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DECMKXKT815JCLN1RI1KKDJDFAMBB,AAURYRJDZQIDH,72.0,14.0,16.0,8.0,18.0,18.0,47.54,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.17007434944,24.0,0.0194647201946
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A255Z4U24Y2SP8,86.0,6.0,6.0,1.0,1.0,1.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,AXL8STMTF8Z21,102.0,4.0,3.0,15.0,2.0,5.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A2HTN7HCNBQ8V4,72.0,12.0,12.0,5.0,4.0,5.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A28S6TTII9JDNI,86.0,10.0,10.0,10.0,10.0,14.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A1CYNV91NQD4VK,57.0,6.0,5.0,4.0,10.0,10.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A1F3IJU2HXZ0PQ,85.0,14.0,8.0,0.0,0.0,0.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,ASN25PIODXIPJ,71.0,6.0,2.0,18.0,18.0,12.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A2LV5432PV1S39,41.0,2.0,8.0,19.0,1.0,0.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A1YY98SJG37KSU,57.0,14.0,2.0,0.0,1.0,1.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A2DS7GIC3JM5YF,55.0,6.0,4.0,16.0,19.0,8.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,AWJ5TLP0KOYFX,39.0,2.0,5.0,3.0,6.0,0.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,A26913CR59ATI9,38.0,2.0,2.0,18.0,16.0,10.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,AQJFDUI58Y0FV,102.0,0.0,10.0,18.0,19.0,1.0,68.54,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.30997304582,7.0,0.0249110320285
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A28FW73RBVGYZ9,18.0,2.0,4.0,5.0,16.0,14.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A3OLRWACCCCUTU,42.0,7.0,7.0,4.0,2.0,2.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A1EQ2HDHF2WWSY,67.0,11.0,9.0,0.0,2.0,5.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A3ET9X8TXMGXDI,79.0,4.0,15.0,2.0,0.0,0.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A3U761PEG7MFKT,36.0,7.0,2.0,2.0,1.0,1.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A1J9IYN46FX00O,71.0,8.0,0.0,10.0,10.0,16.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A1KIBD7YIBPRED,39.0,12.0,12.0,6.0,6.0,2.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,AAURYRJDZQIDH,71.0,2.0,14.0,2.0,6.0,4.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,A1X0H6VAK3AQE9,76.0,10.0,5.0,4.0,0.0,8.0,59.15,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.0795454545455
