HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,AMOT1,AMOT2,ENJO1,ENJO2R,ENJO3,ENJO4,EXTR1,EXTR2,IDEN1,IDEN2,IDEN3,IDEN4,INTRO1,INTRO2,INTRO3,INTRO4,QC1,QC2,Quiz,Z_CLKStream,Z_Time_AMOT1,Z_Time_AMOT2,Z_Time_ENJO1,Z_Time_ENJO2R,Z_Time_ENJO3,Z_Time_ENJO4,Z_Time_EXTR1,Z_Time_EXTR2,Z_Time_IDEM4,Z_Time_IDEN1,Z_Time_IDEN2,Z_Time_IDEN3,Z_Time_INTRO1,Z_Time_INTRO2,Z_Time_INTRO3,Z_Time_INTRO4,Z_Time_QC1,Z_Time_QC2,Z_tabswitched,Z_tabswitched_Time,_BirthYear,_CMP1,_CMP10,_CMP11,_CMP12,_CMP13,_CMP14,_CMP15,_CMP2,_CMP3,_CMP4,_CMP4R,_CMP5,_CMP6,_CMP6R,_CMP7,_CMP8,_CMP9,_Gender,_HHSize,_HIT_Per_WEEK,_HIT_class,_MoneyUsage,_TimeInCS,AMOT,ENJ,EXT,IDEN,INTRO,RAI
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TR2532VIPUVHJMS3WC3HKSVIYY6JC,A28T25ZBNQZ7SE,Approved,Wed Dec 14 21:29:29 PST 2016,Wed Dec 14 21:35:12 PST 2016,Fri Dec 16 21:35:12 PST 2016,Fri Dec 16 12:48:06 PST 2016,,,343,100% (1/1),100% (1/1),0% (0/0),4,1,5,5,4,5,7,7,5,4,5,4,4,2,5,2,1,7,TRUE,IDEN4;IDEN2;QC1;ENJO2R;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO4;ENJO3;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,4.399,1.695,3.089,6.478,3.393;4.157,6.44;5.283,1.074,1.873,0,5.074,34.015,6.067,4.603,1.243,1.047,2.49,1.945,4.505,3,;1.507,1970,EF,PR,PR,MD,MD,EF,FR,FR,EF,FR,FR,PR,TD,TD,PR,MD,FR,Female,4,500,IF|VV|IA|CC|SV|CA,2,3,2.5,4.25,7,4.5,3.25,-4.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TS1AR6UQQEYGHE13GQA800ZJT4F71,A2NT3OQZUUZPEO,Approved,Wed Dec 14 09:20:29 PST 2016,Wed Dec 14 09:31:44 PST 2016,Fri Dec 16 09:31:44 PST 2016,2016-12-16 17:32:39 UTC,,,675,100% (1/1),100% (1/1),0% (0/0),1,1,4,1,4,4,5,6,5,6,6,4,3,1,3,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO3;ENJO4;INTRO3;IDEN3;IDEN2;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,1.81,2.28,2.054,58.108,3.783;2.441,4.825,1.813,1.592,0,5.091,2.272;4.016,2.704,4.24,3.398,5.175,7.024,1.679,8.321,7,;5.025;22.148;13.925,1973,PR,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,TD,EF,Female,1,100,IF|VV|IA|CC|SV|CA,2,2,1,4.75,5.5,5.25,2.25,1.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TS1AR6UQQEYGHE13GQA800ZJT77FW,AJFVK3O1D7SPE,Approved,Wed Dec 14 09:28:12 PST 2016,Wed Dec 14 09:34:04 PST 2016,Fri Dec 16 09:34:04 PST 2016,2016-12-16 17:34:39 UTC,,,352,100% (1/1),100% (1/1),0% (0/0),1,1,3,2,4,4,7,7,2,3,3,2,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;IDEN2;QC1;ENJO3;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;QC2;EXTR1;IDEN1;AMOT2;INTRO1;,3.079,4.674,4.517,28.432,8.48;5.772,3.886,3.965,3.349,0,3.57,5.885;7.977,4.196,5.273,4.848,3.851,5.767,1.253,4.402;5.669,1,{},1981,EF,MD,TD,EF,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,MD,EF,Female,2,1000,VV|SV,1,3,1,4.25,7,2.5,1,-4
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TU5ZICBRD1Z7K9TR1TAYZ081FI8QA,AMPMTF5IAAMK8,Approved,Wed Dec 14 09:17:26 PST 2016,Wed Dec 14 09:22:06 PST 2016,Fri Dec 16 09:22:06 PST 2016,2016-12-16 17:22:39 UTC,,,280,100% (3/3),100% (2/2),0% (0/0),1,1,3,2,3,2,6,7,6,6,6,6,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;QC2;IDEN1;EXTR1;AMOT2;INTRO1;INTRO2;,3.013,1.944,1.955,24.999,4.38,3.176,1.574,2.118,0,2.814,4.068,3.764,2.22,123.772,2.65,3.036,2.439,4.289,3,;3.712,1981,EF,MD,TD,MD,MD,EF,MD,TD,TD,FR,FR,FR,TD,TD,PR,MD,FR,Male,1,500,SV,2,4,1,3.5,6.5,6,1,-1
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TXD01ZLD4HQGCT8W7N2ROHS2ET4U5,A3K43RI91Y567E,Approved,Wed Dec 14 09:19:38 PST 2016,Wed Dec 14 09:24:25 PST 2016,Fri Dec 16 09:24:25 PST 2016,2016-12-16 17:24:39 UTC,,,287,100% (4/4),100% (4/4),100% (1/1),3,1,4,4,5,4,7,7,5,6,6,6,1,1,3,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.157,3.174,2.916,25.867,2.527,3.592,3.212,2.19,0,3.722,10.953,4.356,3.308,2.4,5.832,2.746,3.301,3.518,1,{},1963,PR,PR,TD,EF,MD,EF,FR,FR,TD,FR,FR,PR,TD,TD,PR,TD,FR,Female,1,600,IF|VV|IA|SV,1,4,2,4.25,7,5.75,1.5,-1.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TY7ZAOG5FKVES6VJSWY9YIHJCM0KX,A362CV8OOYJA6W,Approved,Wed Dec 14 11:19:26 PST 2016,Wed Dec 14 11:22:08 PST 2016,Fri Dec 16 11:22:08 PST 2016,2016-12-16 19:22:39 UTC,,,162,100% (1/1),100% (1/1),0% (0/0),5,4,6,6,6,6,2,7,5,6,5,5,5,6,6,6,5,7,TRUE,IDEN4;ENJO2R;IDEN2;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;EXTR1;EXTR1;INTRO1;QC1;IDEN1;AMOT2;,1.002,8.871,0.784,7.629,2.298,0.954,1.609;4.848,3.207,0,9.095,0.525,1.489,1.06,1.375,0.751,2.783,100.252,6.623,1,{},1971,PR,PR,PR,EF,MD,EF,MD,TD,EF,FR,PD,PR,TD,PD,PR,MD,EF,Female,2,500,SV,1,5,4.5,5,4.5,5.25,5.75,0.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TY7ZAOG5FKVES6VJSWY9YIHJJ1K0A,A20BMZQJS92QY2,Approved,Wed Dec 14 20:46:17 PST 2016,Wed Dec 14 20:55:11 PST 2016,Fri Dec 16 20:55:11 PST 2016,Fri Dec 16 12:48:08 PST 2016,,,534,100% (1/1),100% (1/1),0% (0/0),1,1,5,3,6,4,7,7,7,7,3,6,5,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.797,3.068,3.168,33.945,2.634,4.011;1.001,2.057,2.994,0,4.034,5.33,5.367,4.678,3.537,4.994,6.444,3.309,14.467,1,{},1975,PR,PR,PR,EF,MD,EF,FR,TD,EF,FR,FR,PR,TD,TD,PR,MD,EF,Female,2,1000,IF|IA|CC|SV|CA,1,5,1,5,7,5.75,2,-0.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3TYCR1GOTCJ30JU38MLRUXYIQI2LZ3,A1YD6IATEIIG4X,Approved,Wed Dec 14 09:17:50 PST 2016,Wed Dec 14 09:27:04 PST 2016,Fri Dec 16 09:27:04 PST 2016,2016-12-16 17:27:39 UTC,,,554,100% (1/1),100% (1/1),0% (0/0),1,1,4,3,4,4,7,7,7,5,7,7,3,4,5,2,1,7,TRUE,IDEN4;ENJO2R;ENJO2R;ENJO2R;IDEN2;QC1;ENJO3;IDEN2;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;INTRO1;,3.439,2.239,4.976,29.793;0.617;2.272,2.968,1.64,1.553,5.408,0,2.873,2.793;6.976,3.432,3.12;0.52,4.44,4.936,4.152,3.143,4.047,1,{},1991,EF,MD,TD,EF,MD,EF,FR,TD,EF,FR,FR,PR,TD,TD,PR,MD,FR,Female,2,250,IF|VV|IA|CC|SV,1,4,1,4.25,7,6.5,3.5,-2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3U4J9857OEB8302LYE4EPA9E4VBB7E,A20CGE508BF5IE,Approved,Wed Dec 14 09:21:38 PST 2016,Wed Dec 14 09:24:33 PST 2016,Fri Dec 16 09:24:33 PST 2016,2016-12-16 17:24:39 UTC,,,175,100% (1/1),100% (1/1),0% (0/0),1,1,3,3,3,4,7,7,7,6,6,7,1,1,1,7,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;INTRO3;ENJO4;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.232,3.16,3.2,17.339,4.56,3.752,0.96,1.4,0,7.695,3.72,2.384,2.032,1.4,6.56,2.288,2.672,3.744,1,{},1992,EF,PR,PR,EF,MD,EF,MD,TD,TD,FR,FR,PR,TD,PD,PR,MD,EF,Male,1,3000,IF|VV|IA|CC|SV|CA,1,5,1,3.75,7,6.5,2.5,-2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3U8YCDAGXPGHPV4QWXGV5KUQIPT0QI,A233QOOHQ8T795,Approved,Wed Dec 14 20:44:03 PST 2016,Wed Dec 14 20:47:24 PST 2016,Fri Dec 16 20:47:24 PST 2016,Fri Dec 16 12:48:02 PST 2016,,,201,100% (1/1),100% (1/1),0% (0/0),3,5,3,3,4,4,5,6,1,4,3,3,4,4,3,4,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;EXTR1;AMOT2;INTRO1;,4.297,2.936,2.536,9.295,4.496,2.92,3.56;3.408,3.064,0,11.264,5.097,4.76,3.32,3.943,3.065;1.151,4.344,1.799,10.072,1,{},1962,EF,MD,PR,MD,MD,EF,MD,FR,EF,PD,PD,PR,PD,PD,PR,MD,EF,Female,1,50,IA|SV,2,3,4,4,5.5,2.75,3.75,-4
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3UOUJI6MTDEHEEHIGIP7OZEQV92UXE,AROOCBM042SJD,Approved,Wed Dec 14 09:33:53 PST 2016,Wed Dec 14 09:37:22 PST 2016,Fri Dec 16 09:37:22 PST 2016,2016-12-16 17:37:39 UTC,,,209,100% (7/7),100% (7/7),100% (6/6),1,1,7,3,6,4,7,7,4,7,7,7,5,1,4,7,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.687,3.252,1.84,14.707,3.78,7.321,1.794,1.721,0,12.037,1.182,1.427;1.279,1.619,3.939,0.691,3.247,3.184,5.932,1,{},1984,EF,PR,TD,EF,PD,PD,MD,TD,EF,PD,PD,PR,PD,PD,PR,MD,EF,Female,3,1000,IF|VV|IA|SV|CA,1,4,1,5.5,7,6.25,4.25,-1
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3UOUJI6MTDEHEEHIGIP7OZEQV9XXUC,A2B7SPYBPF7H8I,Approved,Wed Dec 14 09:19:48 PST 2016,Wed Dec 14 09:29:19 PST 2016,Fri Dec 16 09:29:19 PST 2016,2016-12-16 17:29:39 UTC,,,571,100% (1/1),100% (1/1),0% (0/0),1,1,7,1,4,1,7,7,7,7,7,7,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,6.252,2.334,2.797,61.972,10.948,3.655,1.531,1.694,0,3.339,22.468,2.033,2.118,2.02,9.702,3.248,18.278,3.422,5,;11.778;5.368,1968,EF,PR,PR,EF,MD,EF,MD,TD,EF,PD,FR,PR,TD,TD,PR,MD,EF,Female,1,300,SV|CA,2,5,1,4.75,7,7,1,1.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3UWN2HHPUY5WN7BAP77YBW5486XSNI,A2S96ZZ70YFPSK,Approved,Wed Dec 14 21:19:10 PST 2016,Wed Dec 14 21:24:59 PST 2016,Fri Dec 16 21:24:59 PST 2016,Fri Dec 16 12:48:06 PST 2016,,,349,100% (2/2),100% (1/1),0% (0/0),2,2,4,3,4,4,6,6,5,5,5,4,4,3,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;INTRO2;IDEN3;INTRO4;INTRO4;,2.787,4.537,11.372,31.03,5.425,3.771,1.318,1.107,0,5.139,2.189,233.582,2.373,5.592;3.058,3.443,11.711;3.58,2.669,2.225,1,{},1973,EF,PR,PR,EF,MD,EF,MD,TD,EF,PD,FR,PR,TD,TD,PR,TD,EF,Female,4,1500,IF|VV|IA|CC|SV|CA,1,5,2,4.25,6,4.75,2.75,-1.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3V0Z7YWSIY0GQD3LXJEJUVMDWFRV2Q,A1VIP6S8H2XXH7,Approved,Wed Dec 14 20:43:08 PST 2016,Wed Dec 14 20:45:49 PST 2016,Fri Dec 16 20:45:49 PST 2016,Fri Dec 16 12:48:01 PST 2016,,,161,100% (1/1),100% (1/1),0% (0/0),1,3,6,1,5,5,7,7,6,7,5,6,5,4,3,6,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.158,2.298,1.024,9.108,2.114,3.395,0.882,1.272,0,2.089,4.85,1.891,2.882,2.242,1.897,3.427,1.61,2.161,1,{},1988,PR,PR,PR,EF,PD,EF,FR,TD,EF,PD,FR,PR,TD,TD,PR,MD,EF,Male,2,100,IF|VV|IA|CC|SV|CA,1,4,2,5.75,7,6,4.5,-1
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3V26SBZTBDEN58B7NNC02C9G5ZTZZZ,A1XUZFDVKP95VC,Approved,Wed Dec 14 20:32:37 PST 2016,Wed Dec 14 20:37:00 PST 2016,Fri Dec 16 20:37:00 PST 2016,Fri Dec 16 12:48:03 PST 2016,,,263,100% (3/3),100% (1/1),0% (0/0),5,5,3,3,4,1,7,7,6,6,1,4,4,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;INTRO4;IDEN3;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;ENJO2R;ENJO3;,4.08,4.128,2.409,10.438;33.888,3.256;6.874,3.431,2.264,2.673,0,11.392,3.183,0.784,3.08,3.64,3.432,4.496,2.832,4.343,11,;0.68;2.874;1.863;0.928;5.354,1979,EF,MD,TD,EF,MD,EF,MD,TD,TD,FR,FR,FR,TD,TD,PD,TD,EF,Male,3,280,IF|VV|IA|CC|SV|CA,1,4,5,3.25,7,4.25,1.75,-5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3VD82FOHKQOYYBMQT0HBBG1RC5SOCV,A1X0H6VAK3AQE9,Approved,Wed Dec 14 09:38:41 PST 2016,Wed Dec 14 09:45:09 PST 2016,Fri Dec 16 09:45:09 PST 2016,2016-12-16 17:45:39 UTC,,,388,100% (34/34),100% (34/34),0% (0/0),2,1,4,3,4,4,6,6,4,5,4,2,2,1,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;IDEN1;AMOT2;INTRO1;INTRO1;,4.622,3.84,2.624,19.365,6.576,4.455;1.241,2.606,1.301,0,15.212;1.04,6.445,5.627,3.595;0.931,2.9,4.07,5.354,1.803,8.326,1,{},1979,EF,PR,TD,MD,MD,EF,MD,TD,TD,PD,PD,PR,TD,TD,PR,MD,EF,Male,1,1500,IF|VV|IA|CC,1,5,1.5,4.25,6,3.75,1.75,-1.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3VHHR074H3HKG9OXPRT83D5JGP5L7R,A1ZO9R72DWQRZ1,Approved,Wed Dec 14 10:04:29 PST 2016,Wed Dec 14 10:09:51 PST 2016,Fri Dec 16 10:09:51 PST 2016,2016-12-16 18:10:39 UTC,,,322,100% (1/1),100% (1/1),0% (0/0),2,1,4,4,4,4,7,7,5,6,6,6,2,2,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;IDEN1;AMOT2;INTRO1;,5.687,2.849,4.264,26.123,5.288,3.135,0.856,2.232,0,7.047;2.704,3.856,3.928,4.335,8.136,7.185,5.816,5.072,4.889,1,{},1971,PR,PR,PR,EF,PD,EF,FR,FR,TD,FR,FR,PR,TD,TD,PR,MD,FR,Male,1,500,VV|IA|SV,1,5,1.5,4,7,5.75,2,-2.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3VP0C6EFSGWLIRSD6TPVXCKCLJW6M0,ANMXMEB55AGM6,Approved,Wed Dec 14 09:20:46 PST 2016,Wed Dec 14 09:25:22 PST 2016,Fri Dec 16 09:25:22 PST 2016,2016-12-16 17:25:39 UTC,,,276,100% (1/1),100% (1/1),0% (0/0),3,2,5,6,5,5,7,7,5,6,6,7,3,3,6,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;ENJO1;AMOT1;IDEN1;EXTR1;AMOT2;INTRO1;INTRO2;INTRO2;QC2;,3.258,4.036,2.031;3.282,84.712,1.375,2.156,2.112,2.119,0,4.53,3.766,2.89,7.439,112.802;1.189,6.427,5.665,3.373,7.896,1,{},1982,PR,MD,TD,MD,MD,EF,MD,TD,TD,FR,FR,PR,TD,TD,PR,MD,EF,Male,2,750,IF|VV|IA|SV|CA,2,4,2.5,4.25,7,6,3.5,-3
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3VZLGYJEYLAY0DBSM5OF5RT5XVNXZK,A2DXSHR0ZWHIYD,Approved,Wed Dec 14 15:21:17 PST 2016,Wed Dec 14 15:23:21 PST 2016,Fri Dec 16 15:23:21 PST 2016,Fri Dec 16 12:48:01 PST 2016,,,124,100% (1/1),100% (1/1),0% (0/0),2,2,2,2,2,2,5,6,3,2,2,3,1,2,2,2,1,1,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;EXTR1;IDEN1;IDEN1;AMOT2;INTRO1;,1.711,1.62,1.432,7.626,1.524;1.356,2.163,1.572,1.432,0,2.348;1.26,6.372,1.055,1.665,1.447,1.701,0.865,1.047,1.338,1,{},1996,EF,MD,TD,EF,MD,EF,MD,TD,TD,FR,FR,FR,TD,TD,PR,TD,FR,Male,4,600,IF|VV|IA|CC|SV|CA,2,4,2,3,5.5,2.5,1.75,-4.25
